68,2807,2870,63,0,0,0
69,2841,2904,63,0,0,0
70,2877,2941,64,0,0,0
71,2911,2975,64,0,0,0
72,2945,3009,64,0,0,0
73,2979,3042,63,0,0,0
74,3013,3077,64,0,0,0
75,3049,3113,64,0,0,0
76,3083,3148,65,0,0,0
77,3117,3181,64,0,0,0
78,3150,3214,64,0,0,0
79,3185,3248,63,0,0,0
80,3219,3287,68,0,0,100
81,3253,3316,63,0,0,0
82,3286,3351,65,0,0,0
83,3320,3383,63,0,0,0
84,3354,3419,65,0,0,0
85,3390,3453,63,0,0,0
86,3423,3486,63,0,0,0
87,3456,3519,63,0,0,0
88,3490,3553,63,0,0,0
89,3523,3587,64,0,0,100
90,3557,3619,62,0,0,0
91,3593,3656,63,0,0,0
92,3626,3690,64,0,0,0
93,3660,3725,65,0,0,0
94,3695,3759,64,0,0,0
95,3729,3791,62,0,0,0
96,3762,3826,64,0,0,0
97,3796,3860,64,0,0,0
98,3829,3894,65,0,0,0
99,3864,3927,63,0,0,0
100,3897,3959,62,0,0,0
101,3932,3996,64,0,0,0
102,3966,4030,64,0,0,0
103,4000,4064,64,0,0,0
104,4034,4096,62,0,0,0
105,4067,4132,65,0,0,0
106,4101,4164,63,0,0,0
107,4135,4197,62,0,0,100
108,4170,4233,63,0,0,0
109,4203,4268,65,0,0,98
110,4240,4304,64,0,0,0
111,4274,4338,64,0,0,0
112,4308,4372,64,0,0,0
113,4342,4405,63,0,0,0
114,4377,4442,65,0,0,0
115,4412,4475,63,0,0,0
116,4447,4509,62,0,0,0
117,4481,4548,67,0,0,0
118,4516,4580,64,0,0,0
119,4549,4613,64,0,0,0
120,4583,4644,61,0,0,0
121,4616,4680,64,0,0,0
122,4650,4715,65,0,0,0
123,4685,4748,63,0,0,98
124,4720,4784,64,0,0,100
125,4754,4819,65,0,0,0
126,4788,4851,63,0,0,0
127,4822,4885,63,0,0,0
128,4857,4920,63,0,0,0
129,4892,4956,64,0,0,100
130,4926,4990,64,0,0,100
131,4961,5022,61,0,0,0
132,4995,5059,64,0,0,0
133,5028,5094,66,0,0,0
134,5062,5126,64,0,0,0
135,5096,5159,63,0,0,0
136,5131,5195,64,0,0,0
137,5165,5226,61,0,0,0
138,5199,5261,62,0,0,0
139,5233,5298,65,0,0,0
140,5267,5328,61,0,0,0
141,5300,5364,64,0,0,0
142,5334,5398,64,0,0,0
143,5367,5432,65,0,0,0
144,5400,5463,63,0,0,0
145,5434,5496,62,0,0,0
146,5469,5532,63,0,0,0
147,5503,5566,63,0,0,0
148,5536,5598,62,0,0,0
149,5570,5633,63,0,0,0
150,5604,5667,63,0,0,0
151,5637,5700,63,0,0,0
152,5672,5736,64,0,0,0
153,5707,5770,63,0,0,0
154,5741,5805,64,0,0,0
155,5776,5839,63,0,0,0
156,5811,5874,63,0,0,0
157,5845,5910,65,0,0,0
158,5879,5944,65,0,0,0
159,5912,5976,64,0,0,0
160,5946,6013,67,0,0,0
161,5979,6043,64,0,0,0
162,6013,6076,63,0,0,0
163,6046,6110,64,0,0,0
164,6080,6142,62,0,0,0
165,6114,6177,63,0,0,0
166,6148,6212,64,0,0,0
167,6182,6244,62,0,0,0
168,6216,6279,63,0,0,0
169,6250,6315,65,0,0,0
170,6284,6349,65,0,0,0
171,6318,6380,62,0,0,0
172,6351,6417,66,0,0,0
173,6386,6448,62,0,0,0
174,6420,6485,65,0,0,0
175,6454,6517,63,0,0,0
176,6489,6551,62,0,0,0
177,6523,6713,190,0,1,1
178,6556,6714,158,0,0,0
179,6590,6717,127,0,0,0
180,6623,6718,95,0,0,0
181,6657,6773,116,1,0,0
182,6691,6774,83,1,0,0
183,6724,6787,63,1,0,0
184,6757,6820,63,1,0,0
185,6791,6854,63,1,0,0
186,6825,6888,63,1,0,0
187,6858,6923,65,1,0,0
188,6892,6957,65,1,0,0
189,6926,6991,65,1,0,0
190,6962,7026,64,1,0,0
191,6996,7060,64,1,0,0
192,7030,7092,62,1,0,0
193,7064,7130,66,1,0,0
194,7099,7161,62,1,0,0
195,7134,7197,63,1,0,0
196,7167,7232,65,1,0,0
197,7200,7266,66,1,0,0
198,7235,7300,65,1,0,0
199,7268,7331,63,1,0,0
200,7302,7366,64,1,0,0
201,7336,7401,65,1,0,0
202,7370,7435,65,1,0,0
203,7405,7469,64,1,0,0
204,7438,7503,65,1,0,0
205,7471,7534,63,1,0,0
206,7504,7567,63,1,0,0
207,7539,7603,64,1,0,0
208,7573,7637,64,1,0,0
209,7607,7670,63,1,0,0
210,7641,7704,63,1,0,0
211,7674,7738,64,1,0,0
212,7707,7771,64,1,0,0
213,7741,7806,65,1,0,0
214,7775,7837,62,1,0,100
215,7810,7873,63,1,0,0
216,7844,7908,64,1,0,0
217,7878,7942,64,1,0,0
218,7913,7978,65,1,0,0
219,7946,8013,67,1,18,18
220,7981,8046,65,1,0,0
221,8016,8082,66,1,0,0
222,8049,8112,63,1,0,0
223,8082,8197,115,2,0,0
224,8116,8228,112,5,0,0
225,8149,8265,116,10,0,0
226,8184,8306,122,19,0,0
227,8218,8306,88,19,0,0
228,8252,8319,67,19,0,0
229,8285,8350,65,19,0,0
230,8319,8384,65,19,0,0
231,8353,8418,65,19,0,0
232,8386,8450,64,19,0,0
233,8421,8486,65,19,0,0
234,8455,8519,64,19,0,0
235,8490,8554,64,19,0,0
236,8526,8590,64,19,0,0
237,8561,8626,65,19,0,0
238,8596,8659,63,19,0,0
239,8630,8692,62,19,0,0
240,8665,8731,66,19,0,0
241,8699,8764,65,19,0,0
242,8733,8797,64,19,0,0
243,8767,8831,64,19,0,0
244,8800,8865,65,19,0,0
245,8834,8900,66,19,0,100
246,8867,8931,64,19,0,0
247,8901,8965,64,19,0,0
248,8935,9000,65,19,0,0
249,8969,9033,64,19,0,0
250,9003,9067,64,19,0,0
251,9037,9100,63,19,0,0
252,9071,9136,65,19,0,0
253,9105,9169,64,19,0,0
254,9139,9203,64,19,0,0
255,9172,9236,64,19,0,0
256,9208,9272,64,19,0,0
257,9243,9306,63,19,0,0
258,9276,9338,62,19,0,0
259,9310,9374,64,19,0,0
260,9344,9407,63,19,0,0
261,9378,9442,64,19,0,0
262,9412,9475,63,19,0,0
263,9446,9509,63,19,0,0
264,9479,9545,66,19,0,0
265,9512,9576,64,19,0,0
266,9547,9613,66,19,0,0
267,9582,9646,64,19,0,0
268,9616,9682,66,19,0,0
269,9652,9717,65,19,0,0
270,9685,9749,64,19,0,0
271,9720,9785,65,19,0,0
272,9755,9819,64,19,0,100
273,9789,9853,64,19,0,0
274,9827,9948,121,14,0,0
275,9860,9971,111,10,0,0
276,9893,9971,78,10,0,0
277,9926,10036,110,7,0,0
278,9961,10036,75,7,0,84
279,9994,10111,117,5,0,0
280,10027,10111,84,2,0,0
281,10060,10124,64,2,0,0
282,10094,10205,111,1,0,0
283,10129,10205,76,1,0,0
284,10162,10226,64,0,0,0
285,10195,10258,63,0,0,0
286,10229,10291,62,0,0,0
287,10265,10328,63,0,0,0
288,10299,10362,63,0,0,0
289,10332,10396,64,0,0,0
290,10365,10428,63,0,0,0
291,10399,10466,67,0,0,0
292,10433,10496,63,0,0,0
293,10467,10530,63,0,0,0
294,10502,10566,64,0,0,0
295,10536,10599,63,0,0,0
296,10570,10634,64,0,0,0
297,10605,10667,62,0,0,0
298,10639,10702,63,0,0,0
299,10672,10736,64,0,0,0
300,10706,10767,61,0,0,0
301,10740,10802,62,0,0,0
302,10774,10837,63,0,0,0
303,10807,10872,65,0,0,0
304,10842,10905,63,0,0,0
305,10877,10938,61,0,0,0
306,10916,10983,67,0,0,0
307,10951,11016,65,0,0,100
308,10985,11048,63,0,0,0
309,11018,11081,63,0,0,0
310,11051,11116,65,0,0,0
311,11085,11148,63,0,0,0
312,11120,11185,65,0,10,10
313,11154,11217,63,0,0,0
314,11187,11251,64,0,0,0
315,11221,11283,62,0,0,0
316,11256,11320,64,1,0,0
317,11290,11353,63,2,0,0
318,11323,11387,64,5,0,0
319,11357,11422,65,10,0,0
320,11393,11510,117,11,0,0
321,11426,11510,84,11,0,0
322,11460,11522,62,11,0,0
323,11494,11557,63,11,0,0
324,11529,11594,65,11,0,0
325,11562,11627,65,11,0,0
326,11596,11660,64,11,0,79
327,11631,11697,66,11,0,1
328,11664,11730,66,11,0,0
329,11697,11760,63,11,0,0
330,11731,11795,64,11,0,1
331,11765,11832,67,11,0,0
332,11800,11866,66,11,0,0
333,11833,11898,65,11,0,1
334,11868,11930,62,11,0,0
335,11901,11965,64,11,0,0
336,11936,11999,63,11,0,0
337,11969,12033,64,11,0,0
338,12003,12068,65,11,0,1
339,12037,12101,64,11,0,0
340,12071,12137,66,11,0,1
341,12105,12169,64,11,0,0
342,12140,12202,62,11,0,1
343,12174,12238,64,11,0,0
344,12208,12272,64,11,0,0
345,12242,12305,63,11,0,1
346,12275,12337,62,11,0,0
347,12309,12374,65,11,0,0
348,12342,12407,65,11,0,0
349,12378,12444,66,11,0,0
350,12411,12477,66,11,0,0
351,12446,12510,64,11,0,0
352,12479,12542,63,11,0,1
353,12513,12575,62,11,0,0
354,12547,12611,64,11,0,0
355,12580,12646,66,11,0,0
356,12614,12677,63,11,0,0
357,12648,12711,63,11,0,0
358,12682,12747,65,11,0,0
359,12715,12779,64,11,0,0
360,12748,12813,65,11,0,0
361,12782,12845,63,11,0,0
362,12816,12882,66,11,0,0
363,12849,12915,66,11,0,0
364,12883,12948,65,11,0,0
365,12917,12982,65,11,0,0
366,12950,13013,63,11,0,0
367,12984,13098,114,8,0,0
368,13018,13099,81,5,0,1
369,13052,13162,110,3,0,1
370,13086,13163,77,1,0,0
371,13120,13184,64,1,0,0
372,13153,13216,63,1,0,1
373,13187,13251,64,1,0,0
374,13220,13283,63,1,0,0
375,13254,13317,63,1,0,0
376,13287,13350,63,1,0,0
377,13321,13384,63,1,0,0
378,13356,13420,64,1,0,0
379,13390,13452,62,1,0,0
380,13423,13486,63,1,0,0
381,13458,13521,63,1,0,0
382,13493,13685,192,1,2,2
383,13526,13686,160,1,0,0
384,13562,13688,126,1,0,0
385,13596,13690,94,1,0,0
386,13629,13694,65,2,0,0
387,13662,13725,63,2,0,0
388,13696,13760,64,2,0,0
389,13730,13796,66,2,0,1
390,13765,13829,64,2,0,0
391,13799,13867,68,2,0,66
392,13832,13895,63,2,0,0
393,13866,13930,64,2,0,0
394,13899,13964,65,2,0,0
395,13933,13996,63,2,0,1
396,13967,14031,64,2,0,1
397,14000,14063,63,2,0,0
398,14034,14098,64,2,0,1
399,14069,14133,64,2,0,0
400,14102,14168,66,2,0,0
401,14135,14197,62,2,0,0
402,14168,14234,66,2,0,0
403,14203,14268,65,2,0,0
404,14237,14301,64,2,0,1
405,14272,14336,64,2,0,0
406,14306,14370,64,2,0,1
407,14341,14405,64,2,0,1
408,14374,14437,63,2,0,0
409,14408,14472,64,2,0,0
410,14441,14505,64,2,0,0
411,14476,14539,63,2,0,0
412,14511,14574,63,2,0,0
413,14544,14606,62,2,0,0
414,14577,14640,63,2,0,0
415,14612,14677,65,2,0,0
416,14646,14710,64,2,0,0
417,14679,14744,65,2,0,0
418,14713,14776,63,2,0,0
419,14748,14812,64,2,0,0
420,14782,14845,63,2,0,0
421,14815,14879,64,2,0,1
422,14850,14914,64,2,0,0
423,14884,14950,66,2,0,0
424,14917,14982,65,2,0,1
425,14951,15016,65,2,0,0
426,14985,15050,65,2,0,0
427,15018,15081,63,2,0,0
428,15052,15117,65,2,0,1
429,15086,15150,64,2,0,1
430,15119,15184,65,2,0,1
431,15153,15217,64,2,0,0
432,15190,15253,63,2,0,1
433,15224,15288,64,2,0,100
434,15259,15322,63,2,0,1
435,15293,15358,65,2,0,0
436,15326,15397,71,2,0,0
437,15360,15423,63,2,0,0
438,15396,15460,64,1,0,0
439,15430,15493,63,1,0,1
440,15464,15529,65,1,0,0
441,15499,15561,62,1,0,0
442,15533,15597,64,1,0,1
443,15566,15754,188,1,2,2
444,15601,15756,155,1,0,0
445,15635,15760,125,1,0,63
446,15668,15762,94,1,0,0
447,15702,15765,63,2,0,0
448,15735,15799,64,2,0,0
449,15768,15833,65,2,0,0
450,15801,15866,65,2,0,0
451,15835,15899,64,2,0,0
452,15868,15932,64,2,0,1
453,15901,15965,64,2,0,0
454,15935,16004,69,2,0,100
455,15969,16034,65,2,0,0
456,16004,16067,63,2,0,0
457,16037,16099,62,2,0,0
458,16071,16133,62,2,0,0
459,16104,16167,63,2,0,0
460,16138,16201,63,2,0,0
461,16173,16236,63,2,0,1
462,16209,16272,63,2,0,0
463,16242,16305,63,2,0,0
464,16276,16339,63,2,0,1
465,16310,16374,64,2,0,0
466,16344,16408,64,2,0,0
467,16378,16443,65,2,0,1
468,16412,16477,65,2,0,0
469,16445,16511,66,2,0,0
470,16478,16543,65,2,0,0
471,16511,16575,64,2,0,0
472,16547,16611,64,2,0,1
473,16580,16645,65,2,0,0
474,16615,16678,63,2,0,0
475,16649,16712,63,2,0,0
476,16683,16748,65,2,0,0
477,16716,16780,64,2,0,0
478,16749,16812,63,2,0,0
479,16782,16845,63,2,0,0
480,16817,16882,65,2,0,1
481,16850,16914,64,2,0,0
482,16884,16948,64,2,0,0
483,16918,16980,62,2,0,1
484,16951,17015,64,2,0,0
485,16986,17050,64,2,0,0
486,17019,17084,65,2,0,0
487,17053,17117,64,2,0,1
488,17088,17152,64,2,0,0
489,17122,17188,66,2,0,0
490,17156,17223,67,2,0,0
491,17192,17255,63,2,0,0
492,17227,17293,66,2,0,0
493,17260,17324,64,2,0,0
494,17294,17361,67,2,0,1
495,17327,17394,67,2,0,52
496,17360,17425,65,2,0,1
497,17393,17582,189,2,3,3
498,17427,17585,158,2,0,1
499,17462,17585,123,2,0,0
500,17496,17587,91,1,0,0
501,17529,17593,64,3,0,0
502,17562,17625,63,3,0,0
503,17596,17659,63,3,0,0
504,17630,17694,64,3,0,1
505,17663,17726,63,3,0,1
506,17696,17760,64,3,0,1
507,17730,17795,65,3,0,0
508,17764,17829,65,3,0,1
509,17798,17860,62,3,0,0
510,17831,17895,64,3,0,2
511,17864,17926,62,3,0,0
512,17897,17963,66,3,0,0
513,17931,17998,67,3,0,1
514,17966,18030,64,3,0,0
515,18001,18066,65,3,0,0
516,18034,18099,65,3,0,0
517,18068,18133,65,3,0,0
518,18103,18169,66,3,0,2
519,18136,18200,64,3,0,1
520,18170,18234,64,3,0,0
521,18204,18269,65,3,0,0
522,18240,18304,64,3,0,0
523,18274,18337,63,3,0,0
524,18308,18372,64,3,0,1
525,18341,18404,63,3,0,0
526,18374,18438,64,3,0,0
527,18410,18473,63,3,0,1
528,18443,18509,66,3,0,1
529,18479,18543,64,3,0,0
530,18512,18578,66,3,0,0
531,18546,18613,67,3,0,1
532,18580,18644,64,3,0,0
533,18613,18678,65,3,0,2
534,18647,18709,62,3,0,0
535,18682,18745,63,3,0,0
536,18716,18781,65,3,0,1
537,18749,18813,64,3,0,2
538,18783,18846,63,3,0,0
539,18817,18881,64,3,0,0
540,18851,18917,66,3,0,2
541,18885,18950,65,3,0,1
542,18919,18985,66,3,0,0
543,18953,19016,63,3,0,0
544,18986,19051,65,3,0,0
545,19020,19085,65,3,0,2
546,19053,19117,64,3,0,0
547,19088,19153,65,3,0,1
548,19122,19186,64,3,0,0
549,19155,19219,64,3,0,1
550,19188,19253,65,3,0,1
551,19223,19287,64,2,0,0
552,19257,19320,63,2,0,1
553,19291,19354,63,2,0,0
554,19325,19391,66,2,0,0
555,19361,19425,64,2,0,0
556,19394,19456,62,2,0,1
557,19427,19491,64,2,0,1
558,19461,19524,63,2,0,0
559,19495,19559,64,2,0,1
560,19530,19718,188,2,3,3
561,19564,19720,156,2,0,0
562,19598,19721,123,2,0,0
563,19631,19723,92,2,0,1
564,19666,19776,110,3,0,0
565,19700,19776,76,3,0,0
566,19735,19798,63,3,0,0
567,19768,19832,64,3,0,0
568,19802,19869,67,3,0,2
569,19836,19901,65,3,0,0
570,19869,19934,65,3,0,1
571,19903,19968,65,3,0,1
572,19937,20001,64,3,0,0
573,19972,20036,64,3,0,3
574,20005,20068,63,3,0,0
575,20039,20101,62,3,0,0
576,20086,20156,70,3,0,2
577,20121,20184,63,3,0,0
578,20155,20220,65,3,0,1
579,20191,20254,63,3,0,0
580,20225,20289,64,3,0,0
581,20259,20322,63,3,0,0
582,20292,20358,66,3,0,0
583,20326,20389,63,3,0,1
584,20359,20421,62,3,0,0
585,20393,20458,65,3,0,1
586,20427,20492,65,3,0,0
587,20461,20526,65,3,0,1
588,20496,20560,64,3,0,0
589,20531,20593,62,3,0,1
590,20565,20629,64,3,0,0
591,20599,20665,66,3,0,1
592,20633,20696,63,3,0,0
593,20666,20731,65,3,0,0
594,20699,20764,65,3,0,0
595,20732,20797,65,3,0,0
596,20767,20830,63,3,0,0
597,20801,20866,65,3,0,1
598,20835,20900,65,3,0,3
599,20868,20933,65,3,0,0
600,20902,20967,65,3,0,0
601,20936,21003,67,3,0,100
602,20970,21035,65,3,0,0
603,21004,21067,63,3,0,1
604,21037,21101,64,3,0,2
605,21072,21135,63,3,0,0
606,21106,21167,61,3,0,1
607,21140,21205,65,3,0,1
608,21174,21238,64,3,0,0
609,21208,21272,64,3,0,0
610,21242,21306,64,3,0,1
611,21276,21340,64,3,0,1
612,21309,21374,65,3,0,0
613,21344,21407,63,3,0,0
614,21377,21438,61,3,0,0
615,21412,21476,64,3,0,0
616,21446,21510,64,3,0,0
617,21482,21547,65,3,0,0
618,21515,21577,62,3,0,0
619,21550,21613,63,3,0,0
620,21584,21648,64,3,0,1
621,21618,21684,66,3,0,1
622,21652,21717,65,3,0,1
623,21686,21750,64,3,0,1
624,21720,21784,64,3,0,0
625,21753,21817,64,3,0,1
626,21787,21848,61,3,0,0
627,21822,21887,65,3,0,0
628,21857,21921,64,3,0,1
629,21890,21954,64,3,0,0
630,21924,21988,64,3,0,0
631,21958,22021,63,3,0,0
632,21991,22054,63,3,0,0
633,22026,22090,64,3,0,0
634,22060,22123,63,3,0,1
635,22097,22161,64,3,0,0
636,22130,22193,63,3,0,2
637,22164,22230,66,3,0,0
638,22197,22262,65,3,0,0
639,22230,22294,64,3,0,2
640,22263,22328,65,3,0,1
641,22297,22361,64,3,0,2
642,22331,22394,63,3,0,0
643,22365,22428,63,3,0,3
644,22399,22463,64,3,0,1
645,22433,22499,66,3,0,0
646,22466,22531,65,3,0,0
647,22499,22565,66,3,0,0
648,22536,22599,63,3,0,0
649,22569,22631,62,3,0,0
650,22604,22669,65,3,0,1
651,22637,22700,63,3,0,0
652,22671,22733,62,3,0,0
653,22704,22769,65,3,0,0
654,22738,22803,65,3,0,0
655,22772,22835,63,3,0,1
656,22805,22869,64,3,0,0
657,22839,22903,64,3,0,1
658,22872,22937,65,3,0,1
659,22906,22971,65,3,0,0
660,22941,23004,63,3,0,1
661,22976,23042,66,3,0,1
662,23010,23074,64,3,0,1
663,23043,23108,65,3,0,1
664,23078,23142,64,3,0,0
665,23112,23175,63,3,0,3
666,23148,23215,67,3,0,2
667,23182,23249,67,3,0,0
668,23215,23279,64,3,0,0
669,23249,23314,65,3,0,0
670,23282,23346,64,3,0,1
671,23316,23379,63,3,0,2
672,23349,23415,66,3,0,0
673,23382,23447,65,3,0,1
674,23415,23480,65,3,0,0
675,23449,23515,66,3,0,1
676,23482,23546,64,3,0,1
677,23516,23579,63,3,0,1
678,23550,23614,64,3,0,2
679,23586,23650,64,3,0,3
680,23620,23810,190,3,4,4
681,23654,23814,160,3,0,100
682,23687,23815,128,3,0,1
683,23721,23815,94,3,0,0
684,23755,23872,117,4,0,1
685,23793,23873,80,4,0,1
686,23827,23895,68,4,0,71
687,23861,23927,66,4,0,1
688,23895,23959,64,4,0,2
689,23929,23997,68,4,0,1
690,23964,24029,65,4,0,1
691,23997,24061,64,4,0,2
692,24033,24097,64,4,0,2
693,24066,24254,188,4,5,5
694,24099,24257,158,4,0,2
695,24133,24258,125,4,0,3
696,24166,24259,93,4,0,0
697,24200,24265,65,5,0,0
698,24234,24299,65,5,0,1
699,24268,24333,65,5,0,3
700,24301,24363,62,5,0,0
701,24335,24399,64,5,0,1
702,24368,24433,65,5,0,2
703,24401,24465,64,5,0,2
704,24435,24501,66,5,0,1
705,24468,24531,63,5,0,1
706,24502,24567,65,5,0,2
707,24536,24601,65,5,0,3
708,24571,24636,65,5,0,3
709,24604,24668,64,5,0,2
710,24637,24702,65,5,0,2
711,24673,24738,65,5,0,1
712,24707,24771,64,5,0,1
713,24741,24805,64,5,0,3
714,24774,24839,65,5,0,2
715,24808,24872,64,5,0,2
716,24841,24905,64,5,0,1
717,24877,24943,66,5,0,3
718,24912,24976,64,5,0,0
719,24947,25010,63,5,0,3
720,24981,25047,66,5,0,0
721,25015,25079,64,5,0,1
722,25048,25114,66,5,0,2
723,25083,25147,64,5,0,3
724,25117,25184,67,5,0,2
725,25151,25215,64,5,0,2
726,25184,25251,67,5,0,1
727,25219,25283,64,5,0,1
728,25254,25318,64,5,0,1
729,25289,25355,66,5,0,3
730,25322,25387,65,5,0,0
731,25355,25418,63,5,0,1
732,25388,25453,65,5,0,0
733,25422,25487,65,5,0,1
734,25457,25521,64,5,0,1
735,25490,25554,64,5,0,100
736,25524,25586,62,5,0,0
737,25558,25623,65,5,0,3
738,25591,25657,66,5,0,1
739,25627,25690,63,5,0,0
740,25661,25725,64,5,0,2
741,25694,25758,64,5,0,1
742,25729,25792,63,5,0,1
743,25763,25826,63,5,0,2
744,25797,25863,66,5,0,1
745,25832,25896,64,5,0,2
746,25866,25930,64,5,0,2
747,25900,25965,65,5,0,1
748,25934,25998,64,3,0,2
749,25967,26032,65,3,0,3
750,26001,26189,188,3,5,5
751,26035,26192,157,3,0,2
752,26068,26193,125,3,0,3
753,26101,26194,93,3,0,1
754,26135,26199,64,5,0,3
755,26169,26233,64,5,0,1
756,26203,26267,64,5,0,1
757,26237,26302,65,5,0,1
758,26271,26336,65,5,0,3
759,26305,26369,64,5,0,1
760,26339,26403,64,5,0,2
761,26372,26436,64,5,0,1
762,26405,26470,65,5,0,2
763,26438,26501,63,5,0,1
764,26473,26536,63,5,0,1
765,26514,26578,64,5,0,0
766,26548,26614,66,5,0,2
767,26582,26646,64,5,0,1
768,26616,26679,63,5,0,1
769,26649,26713,64,5,0,2
770,26683,26746,63,5,0,0
771,26716,26778,62,5,0,0
772,26751,26817,66,5,0,100
773,26785,26851,66,5,0,100
774,26820,26884,64,5,0,1
775,26854,26917,63,5,0,1
776,26887,26952,65,5,0,1
777,26920,26984,64,5,0,1
778,26955,27019,64,5,0,0
779,26989,27053,64,5,0,1
780,27023,27086,63,5,0,0
781,27058,27121,63,5,0,1
782,27091,27155,64,5,0,2
783,27125,27189,64,5,0,0
784,27158,27222,64,5,0,2
785,27192,27256,64,5,0,1
786,27226,27290,64,5,0,1
787,27261,27327,66,5,0,2
788,27296,27361,65,5,0,1
789,27331,27394,63,5,0,1
790,27365,27429,64,5,0,1
791,27398,27465,67,5,0,2
792,27433,27499,66,5,0,1
793,27467,27533,66,5,0,1
794,27501,27566,65,5,0,0
795,27535,27599,64,5,0,2
796,27568,27632,64,5,0,3
797,27602,27666,64,5,0,2
798,27636,27700,64,5,0,1
799,27670,27733,63,5,0,1
800,27704,27766,62,5,0,0
801,27738,27801,63,5,0,2
802,27771,27835,64,5,0,1
803,27804,27868,64,5,0,1
804,27838,27902,64,5,0,4
805,27872,27935,63,5,0,3
806,27905,27969,64,3,0,1
807,27938,28003,65,3,0,1
808,27971,28036,65,4,0,0
809,28006,28069,63,4,0,1
810,28040,28104,64,4,0,1
811,28074,28138,64,4,0,4
812,28108,28173,65,4,0,3
813,28142,28206,64,4,0,1
814,28176,28241,65,4,0,1
815,28210,28273,63,4,0,2
816,28245,28309,64,4,0,1
817,28278,28343,65,4,0,2
818,28312,28377,65,4,0,2
819,28346,28411,65,4,0,0
820,28379,28444,65,4,0,0
821,28413,28477,64,4,0,0
822,28446,28511,65,4,0,1
823,28480,28546,66,4,0,1
824,28515,28578,63,4,0,1
825,28548,28610,62,4,0,1
826,28581,28644,63,4,0,0
827,28616,28680,64,4,0,0
828,28649,28714,65,4,0,3
829,28682,0,0,4,0,100
830,28715,0,0,4,37,37
831,28750,0,0,4,0,4
832,28783,0,0,4,22,22
833,28817,0,0,4,0,3
834,28854,0,0,8,0,8
835,28888,0,0,17,0,100
836,28921,0,0,20,0,2
837,28954,0,0,20,0,5
838,28988,0,0,20,0,3
839,29021,0,0,20,0,4
840,29054,0,0,20,0,6
841,29088,0,0,20,0,8
842,29122,0,0,20,0,4
843,29158,0,0,20,0,6
844,29193,0,0,20,0,6
845,29228,0,0,20,0,4
846,29262,0,0,20,0,4
847,29297,0,0,20,0,4
848,29332,0,0,20,0,4
849,29366,0,0,20,0,4
850,29399,0,0,20,0,5
851,29432,0,0,20,0,4
852,29467,0,0,20,0,5
853,29501,0,0,20,0,100
854,29536,0,0,20,0,6
855,29569,0,0,20,0,6
856,29603,0,0,20,0,2
857,29637,0,0,20,0,5
858,29671,0,0,20,0,4
859,29704,0,0,20,0,4
860,29737,0,0,20,0,6
861,29771,0,0,20,0,5
862,29805,0,0,20,0,2
863,29839,0,0,20,0,6
864,29873,0,0,20,0,3
865,29908,0,0,20,0,5
866,29942,0,0,20,0,5
867,29976,0,0,20,0,5
868,30009,0,0,20,0,5
869,30044,0,0,20,0,5
870,30080,0,0,20,0,5
871,30113,0,0,20,0,4
872,30147,0,0,20,0,1
873,30180,0,0,20,0,6
874,30215,0,0,20,0,7
875,30250,0,0,20,0,3
876,30284,0,0,20,0,4
877,30319,0,0,20,0,100
878,30353,0,0,20,0,5
